city,Date/Time,hs,hmax,alter
jian,2024-05-01 10:00:00,46.25,1767.846,50.5
jian,2024-05-01 11:00:00,46.27,1772.956,50.5
jian,2024-05-01 12:00:00,46.27,1777.282,50.5
jian,2024-05-01 13:00:00,46.28,1494.985,50.5
jian,2024-05-01 14:00:00,46.29,1505.314,50.5
jian,2024-05-01 15:00:00,46.29,1511.871,50.5
jian,2024-05-01 16:00:00,46.29,1513.649,50.5
jian,2024-05-01 17:00:00,46.29,1511.054,50.5
jian,2024-05-01 18:00:00,46.29,1505.34,50.5
jian,2024-05-01 19:00:00,46.28,1585.928,50.5
jian,2024-05-01 20:00:00,46.24,1571.919,50.5
jian,2024-05-01 21:00:00,46.22,1556.803,50.5
jian,2024-05-01 22:00:00,46.22,1547.771,50.5
jian,2024-05-01 23:00:00,46.22,1543.73,50.5
jian,2024-05-02 00:00:00,46.21,1544.276,50.5
jian,2024-05-02 01:00:00,46.21,1794.726,50.5
jian,2024-05-02 02:00:00,46.21,1795.892,50.5
jian,2024-05-02 03:00:00,46.21,1796.724,50.5
jian,2024-05-02 04:00:00,46.21,1800.22,50.5
jian,2024-05-02 05:00:00,46.21,1802.923,50.5
jian,2024-05-02 06:00:00,46.21,1810.469,50.5
jian,2024-05-02 07:00:00,46.21,1569.904,50.5
jian,2024-05-02 08:00:00,46.21,1574.212,50.5
jian,2024-05-02 09:00:00,46.21,1575.13,50.5
jian,2024-05-02 10:00:00,46.19,1570.577,50.5
jian,2024-05-02 11:00:00,46.17,1568.286,50.5
jian,2024-05-02 12:00:00,46.16,1565.65,50.5
jian,2024-05-02 13:00:00,46.16,1762.39,50.5
jian,2024-05-02 14:00:00,46.18,1756.027,50.5
jian,2024-05-02 15:00:00,46.18,1750.521,50.5
jian,2024-05-02 16:00:00,46.2,1744.586,50.5
jian,2024-05-02 17:00:00,46.21,1743.958,50.5
jian,2024-05-02 18:00:00,46.24,1744.573,50.5
jian,2024-05-02 19:00:00,46.25,1694.534,50.5
jian,2024-05-02 20:00:00,46.26,1692.908,50.5
jian,2024-05-02 21:00:00,46.26,1691.084,50.5
jian,2024-05-02 22:00:00,46.25,1687.498,50.5
jian,2024-05-02 23:00:00,46.25,1686.096,50.5
jian,2024-05-03 00:00:00,46.24,1686.47,50.5
jian,2024-05-03 01:00:00,46.24,2035.906,50.5
jian,2024-05-03 02:00:00,46.24,2032.74,50.5
jian,2024-05-03 03:00:00,46.25,2027.408,50.5
jian,2024-05-03 04:00:00,46.27,2025.213,50.5
jian,2024-05-03 05:00:00,46.28,2025.852,50.5
jian,2024-05-03 06:00:00,46.29,2027.115,50.5
jian,2024-05-03 07:00:00,46.31,2082.904,50.5
jian,2024-05-03 08:00:00,46.32,2094.261,50.5
jian,2024-05-03 09:00:00,46.3,2110.474,50.5
jian,2024-05-03 10:00:00,46.28,2128.433,50.5
jian,2024-05-03 11:00:00,46.26,2150.706,50.5
jian,2024-05-03 12:00:00,46.26,2169.825,50.5
jian,2024-05-03 13:00:00,46.26,2179.255,50.5
jian,2024-05-03 14:00:00,46.28,2183.535,50.5
jian,2024-05-03 15:00:00,46.82,2977.696,50.5
jian,2024-05-03 16:00:00,46.79,2698.972,50.5
jian,2024-05-03 17:00:00,46.76,2662.52,50.5
jian,2024-05-03 18:00:00,46.74,2666.702,50.5
jian,2024-05-03 19:00:00,46.73,2618.848,50.5
jian,2024-05-03 20:00:00,46.74,2829.316,50.5
jian,2024-05-03 21:00:00,46.76,3087.149,50.5
jian,2024-05-03 22:00:00,46.78,3070.15,50.5
jian,2024-05-03 23:00:00,46.79,3050.391,50.5
jian,2024-05-04 00:00:00,46.79,3028.91,50.5
jian,2024-05-04 01:00:00,46.78,3011.847,50.5
jian,2024-05-04 02:00:00,46.77,2985.553,50.5
jian,2024-05-04 03:00:00,46.76,3088.229,50.5
jian,2024-05-04 04:00:00,46.74,3078.796,50.5
jian,2024-05-04 05:00:00,46.71,2628.313,50.5
jian,2024-05-04 06:00:00,46.69,2630.635,50.5
jian,2024-05-04 07:00:00,46.66,2629.939,50.5
jian,2024-05-04 08:00:00,46.63,2675.982,50.5
jian,2024-05-04 09:00:00,46.63,2780.525,50.5
jian,2024-05-04 10:00:00,46.64,2776.331,50.5
jian,2024-05-04 11:00:00,46.66,2921.662,50.5
jian,2024-05-04 12:00:00,46.66,2925.62,50.5
jian,2024-05-04 13:00:00,46.66,2925.548,50.5
jian,2024-05-04 14:00:00,46.66,2922.96,50.5
jian,2024-05-04 15:00:00,46.65,2927.188,50.5
jian,2024-05-04 16:00:00,46.64,2652.067,50.5
jian,2024-05-04 17:00:00,46.62,2568.793,50.5
jian,2024-05-04 18:00:00,46.6,2624.808,50.5
jian,2024-05-04 19:00:00,46.59,2529.203,50.5
jian,2024-05-04 20:00:00,46.59,2750.602,50.5
jian,2024-05-04 21:00:00,46.61,2698.084,50.5
jian,2024-05-04 22:00:00,46.63,2645.17,50.5
jian,2024-05-04 23:00:00,46.65,2743.858,50.5
jian,2024-05-05 00:00:00,46.66,2894.237,50.5
jian,2024-05-05 01:00:00,46.67,2899.574,50.5
jian,2024-05-05 02:00:00,46.67,2885.345,50.5
jian,2024-05-05 03:00:00,46.68,2894.104,50.5
jian,2024-05-05 04:00:00,46.67,2790.751,50.5
jian,2024-05-05 05:00:00,46.66,2793.953,50.5
jian,2024-05-05 06:00:00,46.64,2626.698,50.5
jian,2024-05-05 07:00:00,46.64,2628.855,50.5
jian,2024-05-05 08:00:00,46.63,2630.631,50.5
jian,2024-05-05 09:00:00,46.63,2630.937,50.5
jian,2024-05-05 10:00:00,46.64,2662.454,50.5
jian,2024-05-05 11:00:00,46.65,2662.162,50.5
jian,2024-05-05 12:00:00,46.66,3033.0,50.5
jian,2024-05-05 13:00:00,46.66,3033.0,50.5
jian,2024-05-05 14:00:00,46.66,3033.0,50.5
jian,2024-05-05 15:00:00,46.67,3050.0,50.5
jian,2024-05-05 16:00:00,46.67,2824.366,50.5
jian,2024-05-05 17:00:00,46.67,2826.276,50.5
jian,2024-05-05 18:00:00,46.68,2831.68,50.5
jian,2024-05-05 19:00:00,46.68,2886.761,50.5
jian,2024-05-05 20:00:00,46.68,2893.956,50.5
jian,2024-05-05 21:00:00,46.67,3008.218,50.5
jian,2024-05-05 22:00:00,46.67,3010.683,50.5
jian,2024-05-05 23:00:00,46.67,3004.714,50.5
jian,2024-05-06 00:00:00,46.65,2991.275,50.5
jian,2024-05-06 01:00:00,46.62,2979.121,50.5
jian,2024-05-06 02:00:00,46.58,2969.674,50.5
jian,2024-05-06 03:00:00,46.54,2967.636,50.5
jian,2024-05-06 04:00:00,46.49,2702.075,50.5
jian,2024-05-06 05:00:00,46.44,2723.57,50.5
jian,2024-05-06 06:00:00,46.39,2697.076,50.5
jian,2024-05-06 07:00:00,46.35,2300.618,50.5
jian,2024-05-06 08:00:00,46.34,2317.327,50.5
jian,2024-05-06 09:00:00,46.32,2326.52,50.5
jian,2024-05-06 10:00:00,46.3,2331.261,50.5
jian,2024-05-06 11:00:00,46.3,2335.925,50.5
jian,2024-05-06 12:00:00,46.29,2332.415,50.5
jian,2024-05-06 13:00:00,46.28,1680.707,50.5
jian,2024-05-06 14:00:00,46.26,1672.89,50.5
waizhou,2024-04-15 20:00:00,17.43,4060.0,23.5
waizhou,2024-04-15 21:00:00,17.42,4040.0,23.5
waizhou,2024-04-15 22:00:00,17.42,4040.0,23.5
waizhou,2024-04-15 23:00:00,17.41,4030.0,23.5
waizhou,2024-04-16 00:00:00,17.41,4030.0,23.5
waizhou,2024-04-16 01:00:00,17.4,4020.0,23.5
waizhou,2024-04-16 02:00:00,17.4,4020.0,23.5
waizhou,2024-04-16 03:00:00,17.39,4010.0,23.5
waizhou,2024-04-16 04:00:00,17.39,4010.0,23.5
waizhou,2024-04-16 05:00:00,17.38,3990.0,23.5
waizhou,2024-04-16 06:00:00,17.38,3990.0,23.5
waizhou,2024-04-16 07:00:00,17.38,3990.0,23.5
waizhou,2024-04-16 08:00:00,17.37,3980.0,23.5
waizhou,2024-04-16 09:00:00,17.38,3990.0,23.5
waizhou,2024-04-16 10:00:00,17.43,4060.0,23.5
waizhou,2024-04-16 11:00:00,17.43,4060.0,23.5
waizhou,2024-04-16 12:00:00,17.44,4070.0,23.5
waizhou,2024-04-16 13:00:00,17.45,4080.0,23.5
waizhou,2024-04-16 14:00:00,17.47,4110.0,23.5
waizhou,2024-04-16 15:00:00,17.5,4140.0,23.5
waizhou,2024-04-16 16:00:00,17.51,4160.0,23.5
waizhou,2024-04-16 17:00:00,17.54,4200.0,23.5
waizhou,2024-04-16 18:00:00,17.57,4240.0,23.5
waizhou,2024-04-16 19:00:00,17.59,4260.0,23.5
waizhou,2024-04-16 20:00:00,17.63,4310.0,23.5
waizhou,2024-04-16 21:00:00,17.66,4350.0,23.5
waizhou,2024-04-16 22:00:00,17.68,4380.0,23.5
waizhou,2024-04-16 23:00:00,17.7,4410.0,23.5
waizhou,2024-04-17 00:00:00,17.73,4440.0,23.5
waizhou,2024-04-17 01:00:00,17.8,4540.0,23.5
waizhou,2024-04-17 02:00:00,17.87,4630.0,23.5
waizhou,2024-04-17 03:00:00,17.91,4680.0,23.5
waizhou,2024-04-17 04:00:00,17.97,4760.0,23.5
waizhou,2024-04-17 05:00:00,18.02,4830.0,23.5
waizhou,2024-04-17 06:00:00,18.05,4890.0,23.5
waizhou,2024-04-17 07:00:00,18.1,4980.0,23.5
waizhou,2024-04-17 08:00:00,18.14,5050.0,23.5
waizhou,2024-04-17 09:00:00,18.19,5140.0,23.5
waizhou,2024-04-17 10:00:00,18.23,5220.0,23.5
waizhou,2024-04-17 11:00:00,18.28,5310.0,23.5
waizhou,2024-04-17 12:00:00,18.33,6480.0,23.5
waizhou,2024-04-17 13:00:00,18.37,6560.0,23.5
waizhou,2024-04-17 14:00:00,18.41,6650.0,23.5
waizhou,2024-04-17 15:00:00,18.44,6720.0,23.5
waizhou,2024-04-17 16:00:00,18.47,6780.0,23.5
waizhou,2024-04-17 17:00:00,18.5,6850.0,23.5
waizhou,2024-04-17 18:00:00,18.49,6830.0,23.5
waizhou,2024-04-17 19:00:00,18.49,6830.0,23.5
waizhou,2024-04-17 20:00:00,18.49,6830.0,23.5
waizhou,2024-04-17 21:00:00,18.49,6830.0,23.5
waizhou,2024-04-17 22:00:00,18.5,6850.0,23.5
waizhou,2024-04-17 23:00:00,18.5,6850.0,23.5
waizhou,2024-04-18 00:00:00,18.5,6850.0,23.5
waizhou,2024-04-18 01:00:00,18.51,6870.0,23.5
waizhou,2024-04-18 02:00:00,18.53,6910.0,23.5
waizhou,2024-04-18 03:00:00,18.53,6910.0,23.5
waizhou,2024-04-18 04:00:00,18.57,7000.0,23.5
waizhou,2024-04-18 05:00:00,18.59,7040.0,23.5
waizhou,2024-04-18 06:00:00,18.61,7090.0,23.5
waizhou,2024-04-18 07:00:00,18.63,7130.0,23.5
waizhou,2024-04-18 08:00:00,18.64,7150.0,23.5
waizhou,2024-04-18 09:00:00,18.66,7200.0,23.5
waizhou,2024-04-18 10:00:00,18.67,7220.0,23.5
waizhou,2024-04-18 11:00:00,18.71,7310.0,23.5
waizhou,2024-04-18 12:00:00,18.73,7360.0,23.5
waizhou,2024-04-18 13:00:00,18.74,7390.0,23.5
waizhou,2024-04-18 14:00:00,18.75,7420.0,23.5
waizhou,2024-04-18 15:00:00,18.76,7440.0,23.5
waizhou,2024-04-18 16:00:00,18.76,7440.0,23.5
waizhou,2024-04-18 17:00:00,18.75,7420.0,23.5
waizhou,2024-04-18 18:00:00,18.75,7420.0,23.5
waizhou,2024-04-18 19:00:00,18.73,7360.0,23.5
waizhou,2024-04-18 20:00:00,18.45,5050.0,23.5
waizhou,2024-04-18 21:00:00,18.44,5040.0,23.5
waizhou,2024-04-18 22:00:00,18.43,5020.0,23.5
waizhou,2024-04-18 23:00:00,18.42,5000.0,23.5
waizhou,2024-04-19 00:00:00,18.41,4990.0,23.5
waizhou,2024-04-19 01:00:00,18.39,4950.0,23.5
waizhou,2024-04-19 02:00:00,18.42,5000.0,23.5
waizhou,2024-04-19 03:00:00,18.42,6670.0,23.5
waizhou,2024-04-19 04:00:00,18.44,6720.0,23.5
waizhou,2024-04-19 05:00:00,18.5,6850.0,23.5
waizhou,2024-04-19 06:00:00,18.55,6960.0,23.5
waizhou,2024-04-19 07:00:00,18.58,7020.0,23.5
waizhou,2024-04-19 08:00:00,18.59,7040.0,23.5
waizhou,2024-04-19 09:00:00,18.62,7110.0,23.5
waizhou,2024-04-19 10:00:00,18.64,7150.0,23.5
waizhou,2024-04-19 11:00:00,18.67,7220.0,23.5
waizhou,2024-04-19 12:00:00,18.66,7200.0,23.5
waizhou,2024-04-19 13:00:00,18.66,7200.0,23.5
waizhou,2024-04-19 14:00:00,18.67,7220.0,23.5
waizhou,2024-04-19 15:00:00,18.68,7240.0,23.5
waizhou,2024-04-19 16:00:00,18.69,7260.0,23.5
waizhou,2024-04-19 17:00:00,18.69,7260.0,23.5
waizhou,2024-04-19 18:00:00,18.71,7310.0,23.5
waizhou,2024-04-19 19:00:00,18.71,7310.0,23.5
waizhou,2024-04-19 20:00:00,18.73,7360.0,23.5
waizhou,2024-04-19 21:00:00,18.74,7390.0,23.5
waizhou,2024-04-19 22:00:00,18.76,7440.0,23.5
waizhou,2024-04-19 23:00:00,18.77,7470.0,23.5
waizhou,2024-04-20 00:00:00,18.79,7520.0,23.5
waizhou,2024-04-20 01:00:00,18.81,7580.0,23.5
waizhou,2024-04-20 02:00:00,18.83,7630.0,23.5
waizhou,2024-04-20 03:00:00,18.85,7680.0,23.5
waizhou,2024-04-20 04:00:00,18.87,7740.0,23.5
waizhou,2024-04-20 05:00:00,18.9,7820.0,23.5
waizhou,2024-04-20 06:00:00,18.91,7840.0,23.5
waizhou,2024-04-20 07:00:00,18.92,7870.0,23.5
waizhou,2024-04-20 08:00:00,18.92,7870.0,23.5
waizhou,2024-04-20 09:00:00,18.92,7870.0,23.5
waizhou,2024-04-20 10:00:00,18.93,7900.0,23.5
waizhou,2024-04-20 11:00:00,18.94,7920.0,23.5
waizhou,2024-04-20 12:00:00,18.95,7950.0,23.5
waizhou,2024-04-20 13:00:00,18.96,7980.0,23.5
waizhou,2024-04-20 14:00:00,18.97,8000.0,23.5
waizhou,2024-04-20 15:00:00,18.97,8000.0,23.5
waizhou,2024-04-20 16:00:00,18.97,8000.0,23.5
waizhou,2024-04-20 17:00:00,18.98,8030.0,23.5
waizhou,2024-04-20 18:00:00,18.98,8030.0,23.5
waizhou,2024-04-20 19:00:00,18.99,8060.0,23.5
waizhou,2024-04-20 20:00:00,18.99,8060.0,23.5
waizhou,2024-04-20 21:00:00,18.99,8060.0,23.5
waizhou,2024-04-20 22:00:00,18.99,8060.0,23.5
waizhou,2024-04-20 23:00:00,19.01,8110.0,23.5
waizhou,2024-04-21 00:00:00,19.03,8160.0,23.5
waizhou,2024-04-21 01:00:00,19.06,8240.0,23.5
waizhou,2024-04-21 02:00:00,19.09,8320.0,23.5
waizhou,2024-04-21 03:00:00,19.11,8370.0,23.5
waizhou,2024-04-21 04:00:00,19.17,8530.0,23.5
waizhou,2024-04-21 05:00:00,19.18,8560.0,23.5
waizhou,2024-04-21 06:00:00,19.19,8590.0,23.5
waizhou,2024-04-21 07:00:00,19.21,8640.0,23.5
waizhou,2024-04-21 08:00:00,19.22,8670.0,23.5
waizhou,2024-04-21 09:00:00,19.22,8670.0,23.5
waizhou,2024-04-21 10:00:00,19.23,8690.0,23.5
waizhou,2024-04-21 11:00:00,19.23,8690.0,23.5
waizhou,2024-04-21 12:00:00,19.24,8720.0,23.5
waizhou,2024-04-21 13:00:00,19.25,8750.0,23.5
waizhou,2024-04-21 14:00:00,19.25,8750.0,23.5
waizhou,2024-04-21 15:00:00,19.26,8770.0,23.5
waizhou,2024-04-21 16:00:00,19.24,8720.0,23.5
waizhou,2024-04-21 17:00:00,19.24,8720.0,23.5
waizhou,2024-04-21 18:00:00,19.23,8690.0,23.5
waizhou,2024-04-21 19:00:00,19.22,8670.0,23.5
waizhou,2024-04-21 20:00:00,17.01,2200.0,23.5
waizhou,2024-04-21 21:00:00,17.02,2210.0,23.5
waizhou,2024-04-21 22:00:00,17.04,2220.0,23.5
waizhou,2024-04-21 23:00:00,17.04,2220.0,23.5
waizhou,2024-04-22 00:00:00,17.07,2250.0,23.5
waizhou,2024-04-22 01:00:00,17.09,2260.0,23.5
waizhou,2024-04-22 02:00:00,17.1,2270.0,23.5
waizhou,2024-04-22 03:00:00,17.11,2280.0,23.5
waizhou,2024-04-22 04:00:00,17.13,2290.0,23.5
waizhou,2024-04-22 05:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 06:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 07:00:00,17.15,2310.0,23.5
waizhou,2024-04-22 08:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 09:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 10:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 11:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 12:00:00,17.13,2290.0,23.5
waizhou,2024-04-22 13:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 14:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 15:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 16:00:00,17.15,2310.0,23.5
waizhou,2024-04-22 17:00:00,17.15,2310.0,23.5
waizhou,2024-04-22 18:00:00,17.14,2300.0,23.5
waizhou,2024-04-22 19:00:00,17.15,2310.0,23.5
waizhou,2024-04-22 20:00:00,17.16,2320.0,23.5
waizhou,2024-04-22 21:00:00,17.17,2330.0,23.5
waizhou,2024-04-22 22:00:00,17.18,2330.0,23.5
waizhou,2024-04-22 23:00:00,17.19,2340.0,23.5
waizhou,2024-04-23 00:00:00,17.2,2350.0,23.5
waizhou,2024-04-23 01:00:00,17.21,2360.0,23.5
waizhou,2024-04-23 02:00:00,17.2,2350.0,23.5
waizhou,2024-04-23 03:00:00,17.21,2360.0,23.5
waizhou,2024-04-23 04:00:00,17.22,2370.0,23.5
waizhou,2024-04-23 05:00:00,17.23,2370.0,23.5
waizhou,2024-04-23 06:00:00,17.25,2390.0,23.5
waizhou,2024-04-23 07:00:00,17.25,2390.0,23.5
waizhou,2024-04-23 08:00:00,17.27,2400.0,23.5
waizhou,2024-04-23 09:00:00,17.28,2410.0,23.5
waizhou,2024-04-23 10:00:00,17.29,2420.0,23.5
waizhou,2024-04-23 11:00:00,17.31,2440.0,23.5
waizhou,2024-04-23 12:00:00,17.33,2450.0,23.5
waizhou,2024-04-23 13:00:00,17.33,2450.0,23.5
waizhou,2024-04-23 14:00:00,17.33,2450.0,23.5
waizhou,2024-04-23 15:00:00,17.33,2450.0,23.5
waizhou,2024-04-23 16:00:00,17.34,2460.0,23.5
waizhou,2024-04-23 17:00:00,17.34,2460.0,23.5
waizhou,2024-04-23 18:00:00,17.35,2470.0,23.5
waizhou,2024-04-23 19:00:00,17.39,2500.0,23.5
waizhou,2024-04-23 20:00:00,17.4,2510.0,23.5
waizhou,2024-04-23 21:00:00,17.39,3190.0,23.5
waizhou,2024-04-23 22:00:00,17.41,3210.0,23.5
waizhou,2024-04-23 23:00:00,17.44,3240.0,23.5
waizhou,2024-04-24 00:00:00,17.45,3250.0,23.5
waizhou,2024-04-24 01:00:00,17.49,3290.0,23.5
waizhou,2024-04-24 02:00:00,17.5,3300.0,23.5
waizhou,2024-04-24 03:00:00,17.5,3300.0,23.5
waizhou,2024-04-24 04:00:00,17.49,3290.0,23.5
waizhou,2024-04-24 05:00:00,17.48,3280.0,23.5
waizhou,2024-04-24 06:00:00,17.49,3290.0,23.5
waizhou,2024-04-24 07:00:00,17.48,3280.0,23.5
waizhou,2024-04-24 08:00:00,17.5,3300.0,23.5
waizhou,2024-04-24 09:00:00,17.52,3320.0,23.5
waizhou,2024-04-24 10:00:00,17.54,3340.0,23.5
waizhou,2024-04-24 11:00:00,17.56,3360.0,23.5
waizhou,2024-04-24 12:00:00,17.58,3380.0,23.5
waizhou,2024-04-24 13:00:00,17.62,3420.0,23.5
waizhou,2024-04-24 14:00:00,17.64,3440.0,23.5
waizhou,2024-04-24 15:00:00,17.65,3450.0,23.5
waizhou,2024-04-24 16:00:00,17.65,3450.0,23.5
waizhou,2024-04-24 17:00:00,17.66,3460.0,23.5
waizhou,2024-04-24 18:00:00,17.66,3460.0,23.5
waizhou,2024-04-24 19:00:00,17.67,3470.0,23.5
waizhou,2024-04-24 20:00:00,15.91,9940.0,23.5
waizhou,2024-04-24 21:00:00,15.92,9950.0,23.5
waizhou,2024-04-24 22:00:00,15.93,9970.0,23.5
waizhou,2024-04-24 23:00:00,15.93,9970.0,23.5
waizhou,2024-04-25 00:00:00,15.94,9990.0,23.5
waizhou,2024-04-25 01:00:00,15.94,9990.0,23.5
waizhou,2024-04-25 02:00:00,15.94,9990.0,23.5
waizhou,2024-04-25 03:00:00,15.95,10000.0,23.5
waizhou,2024-04-25 04:00:00,15.96,10000.0,23.5
waizhou,2024-04-25 05:00:00,15.96,10000.0,23.5
waizhou,2024-04-25 06:00:00,15.97,10000.0,23.5
waizhou,2024-04-25 07:00:00,15.98,10100.0,23.5
waizhou,2024-04-25 08:00:00,15.98,10100.0,23.5
waizhou,2024-04-25 09:00:00,15.99,10100.0,23.5
waizhou,2024-04-25 10:00:00,16.0,10100.0,23.5
waizhou,2024-04-25 11:00:00,16.01,10100.0,23.5
waizhou,2024-04-25 12:00:00,16.01,10100.0,23.5
waizhou,2024-04-25 13:00:00,16.02,10100.0,23.5
waizhou,2024-04-25 14:00:00,16.03,10100.0,23.5
waizhou,2024-04-25 15:00:00,16.04,11100.0,23.5
waizhou,2024-04-25 16:00:00,16.05,11100.0,23.5
waizhou,2024-04-25 17:00:00,16.06,11100.0,23.5
waizhou,2024-04-25 18:00:00,16.07,11100.0,23.5
waizhou,2024-04-25 19:00:00,16.08,11200.0,23.5
waizhou,2024-04-25 20:00:00,16.08,11200.0,23.5
waizhou,2024-04-25 21:00:00,16.1,11200.0,23.5
waizhou,2024-04-25 22:00:00,16.09,11200.0,23.5
waizhou,2024-04-25 23:00:00,16.11,11200.0,23.5
waizhou,2024-04-26 00:00:00,16.13,11300.0,23.5
waizhou,2024-04-26 01:00:00,16.14,11300.0,23.5
waizhou,2024-04-26 02:00:00,16.13,11300.0,23.5
waizhou,2024-04-26 03:00:00,16.13,11300.0,23.5
waizhou,2024-04-26 04:00:00,16.14,11300.0,23.5
waizhou,2024-04-26 05:00:00,16.15,11300.0,23.5
waizhou,2024-04-26 06:00:00,16.15,11300.0,23.5
waizhou,2024-04-26 07:00:00,16.16,11300.0,23.5
waizhou,2024-04-26 08:00:00,16.17,11300.0,23.5
waizhou,2024-04-26 09:00:00,16.17,11300.0,23.5
waizhou,2024-04-26 10:00:00,16.18,11400.0,23.5
waizhou,2024-04-26 11:00:00,16.19,11400.0,23.5
waizhou,2024-04-26 12:00:00,16.2,11400.0,23.5
waizhou,2024-04-26 13:00:00,16.21,11400.0,23.5
waizhou,2024-04-26 14:00:00,16.22,11400.0,23.5
waizhou,2024-04-26 15:00:00,16.22,11400.0,23.5
waizhou,2024-04-26 16:00:00,16.24,11500.0,23.5
waizhou,2024-04-26 17:00:00,16.24,11500.0,23.5
waizhou,2024-04-26 18:00:00,16.26,11500.0,23.5
waizhou,2024-04-26 19:00:00,16.26,11500.0,23.5
waizhou,2024-04-26 20:00:00,16.27,11500.0,23.5
waizhou,2024-04-26 21:00:00,16.27,11500.0,23.5
waizhou,2024-04-26 22:00:00,16.27,11500.0,23.5
waizhou,2024-04-26 23:00:00,16.28,11600.0,23.5
waizhou,2024-04-27 00:00:00,16.29,11600.0,23.5
waizhou,2024-04-27 01:00:00,16.29,11600.0,23.5
waizhou,2024-04-27 02:00:00,16.3,11600.0,23.5
waizhou,2024-04-27 03:00:00,16.3,11600.0,23.5
waizhou,2024-04-27 04:00:00,16.31,11600.0,23.5
waizhou,2024-04-27 05:00:00,16.31,11600.0,23.5
waizhou,2024-04-27 06:00:00,16.33,11700.0,23.5
waizhou,2024-04-27 07:00:00,16.33,11700.0,23.5
waizhou,2024-04-27 08:00:00,16.34,11700.0,23.5
waizhou,2024-04-27 09:00:00,16.34,11700.0,23.5
waizhou,2024-04-27 10:00:00,16.36,11700.0,23.5
waizhou,2024-04-27 11:00:00,16.36,11700.0,23.5
waizhou,2024-04-27 12:00:00,16.37,11700.0,23.5
waizhou,2024-04-27 13:00:00,16.38,11800.0,23.5
waizhou,2024-04-27 14:00:00,16.38,11800.0,23.5
waizhou,2024-04-27 15:00:00,16.39,11800.0,23.5
waizhou,2024-04-27 16:00:00,16.4,11800.0,23.5
waizhou,2024-04-27 17:00:00,16.41,11800.0,23.5
waizhou,2024-04-27 18:00:00,16.42,11800.0,23.5
waizhou,2024-04-27 19:00:00,16.42,11800.0,23.5
waizhou,2024-04-27 20:00:00,19.46,156.0,23.5
waizhou,2024-04-27 21:00:00,19.46,156.0,23.5
waizhou,2024-04-27 22:00:00,19.47,158.0,23.5
waizhou,2024-04-27 23:00:00,19.48,159.0,23.5
waizhou,2024-04-28 00:00:00,19.49,161.0,23.5
waizhou,2024-04-28 01:00:00,19.51,165.0,23.5
waizhou,2024-04-28 02:00:00,19.54,171.0,23.5
waizhou,2024-04-28 03:00:00,19.56,174.0,23.5
waizhou,2024-04-28 04:00:00,19.56,174.0,23.5
waizhou,2024-04-28 05:00:00,19.57,176.0,23.5
waizhou,2024-04-28 06:00:00,19.59,180.0,23.5
waizhou,2024-04-28 07:00:00,19.61,184.0,23.5
waizhou,2024-04-28 08:00:00,19.62,186.0,23.5
waizhou,2024-04-28 09:00:00,19.63,188.0,23.5
waizhou,2024-04-28 10:00:00,19.63,188.0,23.5
waizhou,2024-04-28 11:00:00,19.64,190.0,23.5
waizhou,2024-04-28 12:00:00,19.64,190.0,23.5
waizhou,2024-04-28 13:00:00,19.64,190.0,23.5
waizhou,2024-04-28 14:00:00,19.64,190.0,23.5
waizhou,2024-04-28 15:00:00,19.63,188.0,23.5
waizhou,2024-04-28 16:00:00,19.62,186.0,23.5
waizhou,2024-04-28 17:00:00,19.61,184.0,23.5
waizhou,2024-04-28 18:00:00,19.6,182.0,23.5
waizhou,2024-04-28 19:00:00,19.59,180.0,23.5
waizhou,2024-04-28 20:00:00,19.58,178.0,23.5
waizhou,2024-04-28 21:00:00,19.57,176.0,23.5
waizhou,2024-04-28 22:00:00,19.57,176.0,23.5
waizhou,2024-04-28 23:00:00,19.58,178.0,23.5
waizhou,2024-04-29 00:00:00,19.59,180.0,23.5
waizhou,2024-04-29 01:00:00,19.6,182.0,23.5
waizhou,2024-04-29 02:00:00,19.61,184.0,23.5
waizhou,2024-04-29 03:00:00,19.62,186.0,23.5
waizhou,2024-04-29 04:00:00,19.62,186.0,23.5
waizhou,2024-04-29 05:00:00,19.62,186.0,23.5
waizhou,2024-04-29 06:00:00,19.62,186.0,23.5
waizhou,2024-04-29 07:00:00,19.62,186.0,23.5
waizhou,2024-04-29 08:00:00,19.62,186.0,23.5
waizhou,2024-04-29 09:00:00,19.61,184.0,23.5
waizhou,2024-04-29 10:00:00,19.62,186.0,23.5
waizhou,2024-04-29 11:00:00,19.62,186.0,23.5
waizhou,2024-04-29 12:00:00,19.62,186.0,23.5
waizhou,2024-04-29 13:00:00,19.62,186.0,23.5
waizhou,2024-04-29 14:00:00,19.63,188.0,23.5
waizhou,2024-04-29 15:00:00,19.63,188.0,23.5
waizhou,2024-04-29 16:00:00,19.63,188.0,23.5
waizhou,2024-04-29 17:00:00,19.62,186.0,23.5
waizhou,2024-04-29 18:00:00,19.62,186.0,23.5
